date,pcod_from,pcod_to,travellers,abnormality,travellers_diffwithref,travellers_pctchangewithref
2020-02-01,HT0111-03,HT0351-07,70,0.9,0.95,0.84
2020-02-01,HT0111-03,HT0352-02,90,0,0,0
2020-02-01,HT0111-03,HT0361-04,100,0.34,0.46,0.32
2020-02-01,HT0111-03,HT0361-05,280,0.36,1.34,0.32
2020-02-01,HT0111-03,HT0362-02,90,-0.45,-0.5,-0.39
2020-02-01,HT0111-03,HT0371-07,120,0.54,0.86,0.45
2020-02-01,HT0111-03,HT0372-01,80,-0.51,-0.69,-0.52
2020-02-01,HT0111-03,HT0421-01,120,-0.19,-0.28,-0.06
2020-02-01,HT0111-03,HT0431-03,70,-0.13,-0.12,-0.06
2020-02-01,HT0111-03,HT0511-01,460,0.18,0.99,0.07
2020-02-01,HT0111-03,HT0511-02,200,0.29,0.69,0.11
2020-02-01,HT0111-03,HT0511-03,60,0.84,0.75,0.47
2020-02-01,HT0111-03,HT0513-01,80,-0.22,-0.22,-0.11
2020-02-01,HT0111-03,HT0521-03,110,0.08,0.12,0.04
2020-02-01,HT0111-03,HT0523-02,130,0.52,0.88,0.26
2020-02-01,HT0111-03,HT0531-01,60,-0.51,-0.43,-0.26
2020-02-01,HT0111-03,HT0531-02,130,0.25,0.4,0.11
2020-02-01,HT0111-03,HT0531-05,130,0.42,0.63,0.18
2020-02-01,HT0111-03,HT0531-06,230,0.34,0.93,0.15
2020-02-01,HT0111-03,HT0532-01,110,0.08,0.12,0.04
2020-02-01,HT0111-03,HT0532-02,90,0.13,0.13,0.07
2020-02-01,HT0111-03,HT0532-03,60,0.51,0.4,0.26
2020-02-01,HT0111-03,HT0532-04,120,-0.17,-0.26,-0.07
2020-02-01,HT0111-03,HT0532-05,80,0.22,0.23,0.11
2020-02-01,HT0111-03,HT0533-01,100,0.29,0.37,0.15
2020-02-01,HT0111-03,HT0533-02,60,0,0,0
2020-02-01,HT0111-03,HT0541-01,80,0.54,0.53,0.26
2020-02-01,HT0111-03,HT0541-02,80,-0.13,-0.13,-0.07
2020-02-01,HT0111-03,HT0541-03,180,0.29,0.65,0.15
2020-02-01,HT0111-03,HT0541-04,70,0.27,0.26,0.15
2020-02-01,HT0111-03,HT0542-01,110,-0.17,-0.26,-0.07
2020-02-01,HT0111-03,HT0542-03,220,0.16,0.44,0.07
2020-02-01,HT0111-03,HT0542-04,110,0.11,0.13,0.04
2020-02-01,HT0111-03,HT0542-05,60,-0.11,-0.09,-0.07
2020-02-01,HT0111-03,HT0542-06,60,0.45,0.33,0.18
2020-02-01,HT0111-03,HT0544-01,90,0.54,0.53,0.22
2020-02-01,HT0111-03,HT0551-01,90,-0.34,-0.37,-0.15
2020-02-01,HT0111-03,HT0551-03,80,0.67,0.73,0.33
2020-02-01,HT0111-03,HT0551-07,60,-0.51,-0.39,-0.22
2020-02-01,HT0111-03,HT0551-08,80,0.54,0.58,0.26
2020-02-01,HT0111-03,HT0611-01,130,0.13,0.2,0.06
2020-02-01,HT0111-03,HT0612-01,90,-0.1,-0.11,-0.03
2020-02-01,HT0111-03,HT0621-01,90,0.48,0.52,0.18
2020-02-01,HT0111-03,HT0621-04,170,0.34,0.71,0.12
2020-02-01,HT0111-03,HT0623-02,60,0.13,0.11,0.06
2020-02-01,HT0111-03,HT0623-03,60,0.51,0.35,0.18
2020-02-01,HT0111-03,HT0631-02,60,0,0,0
2020-02-01,HT0111-03,HT0632-01,80,0.4,0.4,0.15
2020-02-01,HT0111-03,HT0642-01,70,0.67,0.51,0.25
2020-02-01,HT0111-03,HT0711-01,140,0.34,0.54,0.25
2020-02-01,HT0111-03,HT0711-04,80,0.45,0.51,0.38
2020-02-01,HT0111-03,HT0712-01,60,0,0,0
2020-02-01,HT0111-03,HT0911-01,70,0.22,0.18,0.07
2020-02-01,HT0111-03,HT0911-03,110,0.4,0.52,0.12
2020-02-01,HT0111-03,HT0913-03,60,-0.13,-0.09,-0.05
2020-02-01,HT0111-03,HT1011-01,150,0.19,0.35,0.11
2020-02-01,HT0112-01,HT0111-01,17430,0.97,189,0.99
2020-02-01,HT0112-01,HT0111-02,1690,0.98,17.8,0.99
2020-02-01,HT0112-01,HT0111-03,5140,0.96,54.37,0.99
2020-02-01,HT0112-01,HT0113-02,100,0.9,1.31,1.17
2020-02-01,HT0112-01,HT0113-03,60,0.45,0.65,0.99
2020-02-01,HT0112-01,HT0113-04,90,0.45,0.59,0.63
2020-02-01,HT0112-01,HT0113-07,100,1.12,1.45,1.26
2020-02-01,HT0112-01,HT0113-09,1310,0.99,14.36,0.99
2020-02-01,HT0112-01,HT0113-10,3620,0.96,39.37,0.99
2020-02-01,HT0112-01,HT0113-11,2160,0.99,23.83,0.99
2020-02-01,HT0112-01,HT0114-01,1140,0.99,12.38,0.99
2020-02-01,HT0112-01,HT0114-03,3630,0.94,38.69,0.99
2020-02-01,HT0112-01,HT0114-04,390,0.87,3.91,0.9
2020-02-01,HT0112-01,HT0114-05,5870,0.97,63.73,0.99
2020-02-01,HT0112-01,HT0115-01,450,1.07,5.26,0.52
2020-02-01,HT0112-01,HT0115-02,60,0.17,0.14,0.09
2020-02-01,HT0112-01,HT0115-03,310,0.97,3.57,0.52
2020-02-01,HT0112-01,HT0115-05,80,0.17,0.18,0.09
2020-02-01,HT0112-01,HT0116-02,190,0.6,1.24,0.3
2020-02-01,HT0112-01,HT0116-03,80,1.46,1.3,0.78
2020-02-01,HT0112-01,HT0117-01,6230,0.95,65.69,0.99
2020-02-01,HT0112-01,HT0117-02,2280,0.96,24.37,0.99
2020-02-01,HT0112-01,HT0118-03,4940,0.95,52.57,0.99
2020-02-01,HT0112-01,HT0118-04,1700,1.05,19.31,1.08
2020-02-01,HT0112-01,HT0121-01,560,0.94,5.7,0.43
2020-02-01,HT0112-01,HT0121-02,240,1.16,3.12,0.56
2020-02-01,HT0112-01,HT0121-03,80,0.34,0.32,0.17
2020-02-01,HT0112-01,HT0121-04,70,1.12,1.03,0.65
2020-02-01,HT0112-01,HT0122-01,90,0.51,0.51,0.26
2020-02-01,HT0112-01,HT0122-11,630,0.95,6.65,0.48
2020-02-01,HT0112-01,HT0122-12,70,0.84,0.89,0.56
2020-02-01,HT0112-01,HT0123-01,240,1.04,2.48,0.48
2020-02-01,HT0112-01,HT0123-07,180,1.12,2.28,0.56
2020-02-01,HT0112-01,HT0131-01,880,1,10.09,1.08
2020-02-01,HT0112-01,HT0131-02,3500,0.98,37.71,0.99
2020-02-01,HT0112-01,HT0131-03,1340,1.01,14.73,0.99
2020-02-01,HT0112-01,HT0131-04,100,-0.45,-0.69,-0.3
2020-02-01,HT0112-01,HT0131-05,180,0.79,1.63,0.39
2020-02-01,HT0112-01,HT0131-09,140,0.67,1.34,0.43
2020-02-01,HT0112-01,HT0131-10,110,0.84,1.09,0.43
2020-02-01,HT0112-01,HT0132-01,200,1.05,2.46,0.56
2020-02-01,HT0112-01,HT0132-04,340,1.12,4.18,0.56
2020-02-01,HT0112-01,HT0133-01,60,0.45,0.59,0.39
2020-02-01,HT0112-01,HT0133-03,160,1.01,1.6,0.43
2020-02-01,HT0112-01,HT0133-05,130,0.79,1.25,0.43
2020-02-01,HT0112-01,HT0134-01,60,1.01,0.71,0.52
2020-02-01,HT0112-01,HT0134-02,70,1.8,1.41,0.95
2020-02-01,HT0112-01,HT0135-01,180,0.67,1.43,0.35
2020-02-01,HT0112-01,HT0141-03,550,1.05,6.54,0.52
2020-02-01,HT0112-01,HT0141-05,60,1.12,0.75,0.61
2020-02-01,HT0112-01,HT0142-01,710,0.94,7.44,0.48
2020-02-01,HT0112-01,HT0142-03,60,0.67,0.91,0.69
2020-02-01,HT0112-01,HT0151-02,850,1.18,13,0.65
2020-02-01,HT0112-01,HT0211-01,460,1.14,5.64,0.6
2020-02-01,HT0112-01,HT0211-03,110,1.25,1.58,0.75
2020-02-01,HT0112-01,HT0211-04,60,1.8,1.46,1.21
2020-02-01,HT0112-01,HT0211-06,280,0.73,2.43,0.45
2020-02-01,HT0112-01,HT0211-07,60,1.24,0.86,0.81
2020-02-01,HT0112-01,HT0211-08,70,1.18,0.99,0.7
2020-02-01,HT0112-01,HT0211-10,60,0.4,0.28,0.25
2020-02-01,HT0112-01,HT0211-11,130,0.4,0.58,0.2
2020-02-01,HT0112-01,HT0212-01,200,1.05,2.33,0.6
2020-02-01,HT0112-01,HT0212-02,70,0.92,0.73,0.5
2020-02-01,HT0112-01,HT0212-03,220,0.89,2.18,0.5
2020-02-01,HT0112-01,HT0212-04,190,1.16,2.55,0.65
2020-02-01,HT0112-01,HT0212-05,160,0.81,1.4,0.45
2020-02-01,HT0112-01,HT0213-01,100,0.94,1.28,0.6
2020-02-01,HT0112-01,HT0213-02,140,0.82,1.29,0.45
2020-02-01,HT0112-01,HT0213-03,60,1.12,1.02,0.86
2020-02-01,HT0112-01,HT0213-04,60,0.67,0.51,0.45
2020-02-01,HT0112-01,HT0214-03,70,0.22,0.19,0.15
2020-02-01,HT0112-01,HT0221-05,60,0.67,0.44,0.4
2020-02-01,HT0112-01,HT0221-09,60,0.34,0.29,0.25
2020-02-01,HT0112-01,HT0222-01,60,0,0,0
2020-02-01,HT0112-01,HT0222-06,60,1.12,1.15,1.06
2020-02-01,HT0112-01,HT0231-01,110,0.77,0.98,0.45
2020-02-01,HT0112-01,HT0231-02,100,1.26,1.44,0.75
2020-02-01,HT0112-01,HT0231-04,70,1.1,0.91,0.65
2020-02-01,HT0112-01,HT0231-05,110,0.39,0.51,0.25
2020-02-01,HT0112-01,HT0231-06,60,0.45,0.34,0.3
2020-02-01,HT0112-01,HT0231-07,70,1.01,0.89,0.6
2020-02-01,HT0112-01,HT0232-01,80,0.4,0.41,0.25
2020-02-01,HT0112-01,HT0233-01,120,0.67,1.06,0.45
2020-02-01,HT0112-01,HT0234-01,70,0.81,0.74,0.55
2020-02-01,HT0112-01,HT0311-01,120,1.69,2.36,1.36
2020-02-01,HT0112-01,HT0311-02,770,1,8.57,0.71
2020-02-01,HT0112-01,HT0311-03,500,1.05,5.69,0.71
2020-02-01,HT0112-01,HT0312-01,100,0.22,0.28,0.19
2020-02-01,HT0112-01,HT0312-02,100,0.22,0.27,0.19
2020-02-01,HT0112-01,HT0313-01,100,0.54,0.65,0.45
2020-02-01,HT0112-01,HT0313-02,80,0.9,1.16,0.97
2020-02-01,HT0112-01,HT0313-03,180,1.35,3.08,1.1
2020-02-01,HT0112-01,HT0321-01,60,1.12,1.01,1.04
2020-02-01,HT0112-01,HT0321-02,150,1.48,2.58,1.1
2020-02-01,HT0112-01,HT0321-03,70,0.81,0.73,0.65
2020-02-01,HT0112-01,HT0322-01,90,0.17,0.18,0.13
2020-02-01,HT0112-01,HT0322-02,120,0.51,0.74,0.39
2020-02-01,HT0112-01,HT0322-03,80,1.8,2.12,1.81
2020-02-01,HT0112-01,HT0323-01,70,0.45,0.41,0.39
2020-02-01,HT0112-01,HT0323-02,100,0.54,0.64,0.45
2020-02-01,HT0112-01,HT0323-03,60,0.67,0.53,0.58
2020-02-01,HT0112-01,HT0331-06,160,0.45,0.87,0.32
2020-02-01,HT0112-01,HT0332-01,60,1.12,1.88,2.13
2020-02-01,HT0112-01,HT0332-02,100,0.81,0.96,0.65
2020-02-01,HT0112-01,HT0341-03,60,0.22,0.16,0.19
2020-02-01,HT0112-01,HT0341-04,290,1.21,4.03,0.91
2020-02-01,HT0112-01,HT0342-03,60,0.9,0.84,0.97
2020-02-01,HT0112-01,HT0342-04,130,1.35,2.42,1.23
2020-02-01,HT0112-01,HT0343-01,90,0.94,1.04,0.78
2020-02-01,HT0112-01,HT0343-02,60,1.08,0.65,0.71
2020-02-01,HT0112-01,HT0344-01,220,1.35,3.42,1.04
2020-02-01,HT0112-01,HT0344-02,100,0.84,0.9,0.58
2020-02-01,HT0112-01,HT0345-01,70,1.18,0.84,0.84
2020-02-01,HT0112-01,HT0351-01,70,1.12,0.93,0.91
2020-02-01,HT0112-01,HT0351-03,80,0.67,0.79,0.65
2020-02-01,HT0112-01,HT0351-07,100,1.01,1.43,0.97
2020-02-01,HT0112-01,HT0352-02,120,0.17,0.23,0.13
2020-02-01,HT0112-01,HT0352-06,60,1.12,1.33,1.49
2020-02-01,HT0112-01,HT0361-03,60,0.34,0.25,0.26
2020-02-01,HT0112-01,HT0361-04,140,0.27,0.46,0.19
2020-02-01,HT0112-01,HT0361-05,390,1.21,5.18,0.84
2020-02-01,HT0112-01,HT0362-02,120,0.84,1.26,0.65
2020-02-01,HT0112-01,HT0371-07,170,1.01,1.94,0.78
2020-02-01,HT0112-01,HT0371-08,70,0.54,0.44,0.45
2020-02-01,HT0112-01,HT0372-01,120,0.84,1.15,0.65
2020-02-01,HT0112-01,HT0411-01,60,1.8,1.2,0.61
2020-02-01,HT0112-01,HT0421-01,190,1.08,2.2,0.39
2020-02-01,HT0112-01,HT0431-03,110,0.77,0.94,0.29
2020-02-01,HT0112-01,HT0443-02,60,0,0,0
2020-02-01,HT0112-01,HT0511-01,610,0.97,6.48,0.4
2020-02-01,HT0112-01,HT0511-02,260,0.87,2.54,0.37
2020-02-01,HT0112-01,HT0511-03,80,1.52,1.36,0.62
2020-02-01,HT0112-01,HT0512-01,70,0.54,0.34,0.18
2020-02-01,HT0112-01,HT0512-02,60,0.56,0.43,0.26
2020-02-01,HT0112-01,HT0513-01,110,1.01,1.31,0.47
2020-02-01,HT0112-01,HT0521-03,140,0.88,1.51,0.4
2020-02-01,HT0112-01,HT0521-06,60,1.01,0.87,0.51
2020-02-01,HT0112-01,HT0523-02,180,1.1,2.27,0.47
2020-02-01,HT0112-01,HT0531-01,70,1.18,1.01,0.51
2020-02-01,HT0112-01,HT0531-02,170,0.67,1.32,0.29
2020-02-01,HT0112-01,HT0531-04,60,0.81,0.62,0.4
2020-02-01,HT0112-01,HT0531-05,170,0.74,1.38,0.29
2020-02-01,HT0112-01,HT0531-06,300,0.78,2.67,0.33
2020-02-01,HT0112-01,HT0532-01,140,1.27,2.09,0.55
2020-02-01,HT0112-01,HT0532-02,110,1.24,1.41,0.47
2020-02-01,HT0112-01,HT0532-03,80,1.08,1.07,0.51
2020-02-01,HT0112-01,HT0532-04,150,1.27,2.17,0.51
2020-02-01,HT0112-01,HT0532-05,100,0.58,0.7,0.26
2020-02-01,HT0112-01,HT0533-01,160,0.67,1.22,0.29
2020-02-01,HT0112-01,HT0533-02,80,0.84,0.66,0.29
2020-02-01,HT0112-01,HT0541-01,100,0.9,1.06,0.4
2020-02-01,HT0112-01,HT0541-02,100,0.67,0.78,0.29
2020-02-01,HT0112-01,HT0541-03,240,0.87,2.4,0.37
2020-02-01,HT0112-01,HT0541-04,90,0.56,0.65,0.26
2020-02-01,HT0112-01,HT0541-05,70,1.35,1.12,0.58
2020-02-01,HT0112-01,HT0542-01,140,0.67,1.03,0.26
2020-02-01,HT0112-01,HT0542-02,60,0.4,0.29,0.18
2020-02-01,HT0112-01,HT0542-03,290,0.92,2.86,0.37
2020-02-01,HT0112-01,HT0542-04,170,0.9,1.61,0.37
2020-02-01,HT0112-01,HT0542-05,90,0.87,0.81,0.33
2020-02-01,HT0112-01,HT0542-06,100,1.12,1.25,0.47
2020-02-01,HT0112-01,HT0543-01,70,1.52,1.19,0.62
2020-02-01,HT0112-01,HT0544-01,110,0.96,1.31,0.44
2020-02-01,HT0112-01,HT0551-01,120,0.93,1.35,0.4
2020-02-01,HT0112-01,HT0551-03,110,0.96,1.22,0.4
2020-02-01,HT0112-01,HT0551-04,80,1.46,1.21,0.58
2020-02-01,HT0112-01,HT0551-05,60,0,0,0
2020-02-01,HT0112-01,HT0551-06,70,1.35,1.11,0.58
2020-02-01,HT0112-01,HT0551-07,80,0.81,0.78,0.37
2020-02-01,HT0112-01,HT0551-08,120,0.87,1.31,0.4
2020-02-01,HT0112-01,HT0552-01,80,1.35,1.09,0.55
2020-02-01,HT0112-01,HT0611-01,200,0.89,2.12,0.34
2020-02-01,HT0112-01,HT0611-03,70,0.17,0.14,0.06
2020-02-01,HT0112-01,HT0611-04,80,1.21,1.21,0.49
2020-02-01,HT0112-01,HT0612-01,140,1.01,1.6,0.34
2020-02-01,HT0112-01,HT0612-03,60,1.69,1.24,0.64
2020-02-01,HT0112-01,HT0613-01,80,1.48,1.32,0.49
2020-02-01,HT0112-01,HT0614-01,70,0.84,0.63,0.28
2020-02-01,HT0112-01,HT0621-01,140,1.21,1.86,0.4
2020-02-01,HT0112-01,HT0621-03,60,1.35,0.97,0.49
2020-02-01,HT0112-01,HT0621-04,290,1.03,3.36,0.37
2020-02-01,HT0112-01,HT0622-01,80,0.56,0.54,0.21
2020-02-01,HT0112-01,HT0622-02,70,0.54,0.48,0.21
2020-02-01,HT0112-01,HT0622-03,70,0.97,0.78,0.37
2020-02-01,HT0112-01,HT0623-02,110,1.26,1.61,0.46
2020-02-01,HT0112-01,HT0623-03,100,1.46,1.53,0.49
2020-02-01,HT0112-01,HT0631-02,90,1.01,1.06,0.37
2020-02-01,HT0112-01,HT0632-01,120,1.16,1.61,0.43
2020-02-01,HT0112-01,HT0633-02,70,0.27,0.24,0.12
2020-02-01,HT0112-01,HT0641-02,60,1.35,1.06,0.52
2020-02-01,HT0112-01,HT0642-01,100,0.9,1.01,0.31
2020-02-01,HT0112-01,HT0642-02,70,1.01,0.81,0.37
2020-02-01,HT0112-01,HT0711-01,190,1.48,2.97,1.01
2020-02-01,HT0112-01,HT0711-04,110,0.51,0.77,0.44
2020-02-01,HT0112-01,HT0712-01,80,1.35,1.75,1.45
2020-02-01,HT0112-01,HT0714-02,60,0.45,0.6,0.7
2020-02-01,HT0112-01,HT0731-02,60,-0.67,-0.64,-0.63
2020-02-01,HT0112-01,HT0731-03,60,1.35,1.86,2.15
2020-02-01,HT0112-01,HT0731-06,70,1.12,1.56,1.45
2020-02-01,HT0112-01,HT0911-01,90,0.59,0.62,0.17
2020-02-01,HT0112-01,HT0911-03,150,0.88,1.48,0.24
2020-02-01,HT0112-01,HT0913-03,80,0.96,0.87,0.27
2020-02-01,HT0112-01,HT0921-02,70,1.12,0.88,0.31
2020-02-01,HT0112-01,HT1011-01,200,0.6,1.41,0.38
2020-02-01,HT0112-01,HT1021-02,60,0.45,0.35,0.32
2020-02-01,HT0113-02,HT0111-01,110,-1.18,-1.51,-1.17
2020-02-01,HT0113-02,HT0111-03,90,-0.67,-0.79,-0.81
2020-02-01,HT0113-02,HT0112-01,60,-0.67,-0.6,-0.9
2020-02-01,HT0113-02,HT0113-10,180,-0.34,-0.68,-0.36
2020-02-01,HT0113-03,HT0111-01,60,-0.45,-0.43,-0.63
2020-02-01,HT0113-03,HT0113-10,90,-0.67,-0.91,-0.9
2020-02-01,HT0113-03,HT0113-11,60,-0.22,-0.25,-0.45
2020-02-01,HT0113-04,HT0111-01,110,-1.18,-1.51,-1.17
2020-02-01,HT0113-04,HT0111-03,90,-0.67,-0.59,-0.54
2020-02-01,HT0113-04,HT0112-01,60,-1.35,-1.2,-1.81
2020-02-01,HT0113-04,HT0113-10,90,-1.01,-1.37,-1.35
2020-02-01,HT0113-05,HT0111-01,90,0.17,0.22,0.18
2020-02-01,HT0113-05,HT0113-10,70,-0.67,-0.68,-0.81
2020-02-01,HT0113-05,HT0113-11,90,0.45,0.5,0.54
2020-02-01,HT0113-06,HT0111-01,60,-0.22,-0.22,-0.27
2020-02-01,HT0113-06,HT0113-10,60,0.67,0.68,1.08
2020-02-01,HT0113-06,HT0113-11,60,0.45,0.5,0.81
2020-02-01,HT0113-07,HT0111-01,120,0.27,0.43,0.36
2020-02-01,HT0113-07,HT0111-03,80,1.12,0.98,1.08
2020-02-01,HT0113-07,HT0112-01,70,-0.34,-0.4,-0.54
2020-02-01,HT0113-07,HT0113-10,140,0.81,1.37,0.9
2020-02-01,HT0113-07,HT0113-11,90,0,0,0
2020-02-01,HT0113-08,HT0111-01,110,0.13,0.22,0.18
2020-02-01,HT0113-08,HT0111-03,80,0.84,0.98,1.17
2020-02-01,HT0113-08,HT0112-01,60,-0.22,-0.2,-0.27
2020-02-01,HT0113-08,HT0113-10,80,0.67,0.91,1.08
2020-02-01,HT0113-09,HT0111-01,2030,-1.23,-25.89,-1.17
2020-02-01,HT0113-09,HT0111-02,290,-1.19,-3.66,-1.08
2020-02-01,HT0113-09,HT0111-03,2110,-1.3,-28.17,-1.17
2020-02-01,HT0113-09,HT0112-01,1010,-1.37,-14.16,-1.26
2020-02-01,HT0113-09,HT0113-02,60,-1.35,-1.96,-2.89
2020-02-01,HT0113-09,HT0113-10,1690,-1.35,-23.67,-1.26
2020-02-01,HT0113-09,HT0113-11,650,-1.24,-8.78,-1.17
2020-02-01,HT0113-09,HT0114-01,120,-0.84,-1.24,-0.9
2020-02-01,HT0113-09,HT0114-03,490,-1.31,-6.7,-1.26
2020-02-01,HT0113-09,HT0114-05,500,-1.14,-6,-1.08
2020-02-01,HT0113-09,HT0115-01,70,-0.94,-0.86,-0.52
2020-02-01,HT0113-09,HT0117-01,840,-1.4,-11.87,-1.26
2020-02-01,HT0113-09,HT0117-02,130,-1.18,-1.66,-1.17
2020-02-01,HT0113-09,HT0118-03,270,-1.27,-3.63,-1.17
2020-02-01,HT0113-09,HT0118-04,150,-0.84,-1.58,-0.99
2020-02-01,HT0113-09,HT0121-01,110,-0.87,-1.19,-0.48
2020-02-01,HT0113-09,HT0122-11,120,-0.79,-0.97,-0.35
2020-02-01,HT0113-09,HT0131-01,70,-1.12,-1.26,-1.63
2020-02-01,HT0113-09,HT0131-02,320,-1.27,-4.33,-1.17
2020-02-01,HT0113-09,HT0131-03,140,-1.21,-1.84,-1.17
2020-02-01,HT0113-09,HT0141-03,110,-0.77,-1.05,-0.39
2020-02-01,HT0113-09,HT0142-01,160,-1.55,-2.72,-0.69
2020-02-01,HT0113-09,HT0211-01,100,-0.81,-1.06,-0.5
2020-02-01,HT0113-09,HT0211-06,60,0,0,0
2020-02-01,HT0113-09,HT0311-02,120,-0.67,-1,-0.52
2020-02-01,HT0113-09,HT0311-03,80,-0.67,-0.61,-0.52
2020-02-01,HT0113-09,HT0361-05,70,-1.35,-1.15,-1.1
2020-02-01,HT0113-09,HT0511-01,110,-1.35,-1.54,-0.51
2020-02-01,HT0113-09,HT0531-06,60,-0.67,-0.47,-0.29
2020-02-01,HT0113-10,HT0111-01,5750,0.05,3.02,0.09
2020-02-01,HT0113-10,HT0111-02,770,0.04,0.32,0
2020-02-01,HT0113-10,HT0111-03,4280,0.01,0.59,0
2020-02-01,HT0113-10,HT0112-01,3140,0.05,1.6,0.09
2020-02-01,HT0113-10,HT0113-02,250,0,0,0
2020-02-01,HT0113-10,HT0113-03,130,-0.51,-0.97,-0.63
2020-02-01,HT0113-10,HT0113-04,120,0,0,0
2020-02-01,HT0113-10,HT0113-07,170,-0.13,-0.29,-0.18
2020-02-01,HT0113-10,HT0113-09,1890,0.09,2.01,0.09
2020-02-01,HT0113-10,HT0113-11,3350,0.08,3.01,0.09
2020-02-01,HT0113-10,HT0114-01,350,0.07,0.25,0.09
2020-02-01,HT0113-10,HT0114-03,1360,0.07,1.08,0.09
2020-02-01,HT0113-10,HT0114-04,110,0.22,0.36,0.27
2020-02-01,HT0113-10,HT0114-05,1630,-0.02,-0.44,0
2020-02-01,HT0113-10,HT0115-01,210,0.05,0.12,0.04
2020-02-01,HT0113-10,HT0115-03,90,0.67,0.69,0.3
2020-02-01,HT0113-10,HT0116-02,180,-0.15,-0.31,-0.09
2020-02-01,HT0113-10,HT0116-03,70,0.11,0.1,0.09
2020-02-01,HT0113-10,HT0117-01,2460,0.02,0.42,0
2020-02-01,HT0113-10,HT0117-02,390,0.26,1.18,0.27
2020-02-01,HT0113-10,HT0118-03,850,-0.04,-0.43,-0.09
2020-02-01,HT0113-10,HT0118-04,470,0.11,0.63,0.09
2020-02-01,HT0113-10,HT0121-01,430,-0.05,-0.26,-0.04
2020-02-01,HT0113-10,HT0121-02,190,-0.18,-0.39,-0.09
2020-02-01,HT0113-10,HT0121-03,60,-0.22,-0.16,-0.13
2020-02-01,HT0113-10,HT0122-01,60,0.45,0.34,0.26
2020-02-01,HT0113-10,HT0122-11,430,0.12,0.55,0.04
2020-02-01,HT0113-10,HT0123-01,170,0.3,0.58,0.13
2020-02-01,HT0113-10,HT0123-07,130,-0.1,-0.15,-0.04
2020-02-01,HT0113-10,HT0131-01,210,0.29,0.76,0.36
2020-02-01,HT0113-10,HT0131-02,1070,0.02,0.25,0
2020-02-01,HT0113-10,HT0131-03,460,-0.04,-0.2,0
2020-02-01,HT0113-10,HT0131-05,70,0.27,0.23,0.13
2020-02-01,HT0113-10,HT0132-01,90,0.51,0.53,0.26
2020-02-01,HT0113-10,HT0132-04,130,-0.45,-0.67,-0.22
2020-02-01,HT0113-10,HT0133-03,80,-0.34,-0.35,-0.17
2020-02-01,HT0113-10,HT0133-05,60,0.67,0.53,0.39
2020-02-01,HT0113-10,HT0135-01,100,0.84,0.89,0.39
2020-02-01,HT0113-10,HT0141-03,450,0.05,0.26,0.04
2020-02-01,HT0113-10,HT0142-01,670,-0.02,-0.12,0
2020-02-01,HT0113-10,HT0151-02,580,-0.45,-3.71,-0.26
2020-02-01,HT0113-10,HT0211-01,400,-0.04,-0.18,0
2020-02-01,HT0113-10,HT0211-03,100,0.34,0.36,0.2
2020-02-01,HT0113-10,HT0211-04,70,-0.45,-0.37,-0.25
2020-02-01,HT0113-10,HT0211-06,240,-0.25,-0.69,-0.15
2020-02-01,HT0113-10,HT0211-08,60,0.17,0.14,0.1
2020-02-01,HT0113-10,HT0211-11,100,-0.51,-0.58,-0.3
2020-02-01,HT0113-10,HT0212-01,130,-0.11,-0.17,-0.05
2020-02-01,HT0113-10,HT0212-03,90,0,0,0
2020-02-01,HT0113-10,HT0212-04,80,0.22,0.21,0.15
2020-02-01,HT0113-10,HT0212-05,70,-0.67,-0.58,-0.4
2020-02-01,HT0113-10,HT0213-01,90,0.51,0.55,0.3
2020-02-01,HT0113-10,HT0213-02,110,0.39,0.47,0.2
2020-02-01,HT0113-10,HT0213-03,60,0.9,0.81,0.7
2020-02-01,HT0113-10,HT0213-04,60,0.34,0.26,0.25
2020-02-01,HT0113-10,HT0233-01,60,1.12,1.06,0.86
2020-02-01,HT0113-10,HT0311-01,70,0.45,0.47,0.45
2020-02-01,HT0113-10,HT0311-02,440,0.15,0.8,0.13
2020-02-01,HT0113-10,HT0311-03,280,-0.12,-0.41,-0.06
2020-02-01,HT0113-10,HT0312-01,60,0.67,0.85,0.97
2020-02-01,HT0113-10,HT0313-03,100,0.34,0.51,0.32
2020-02-01,HT0113-10,HT0321-02,90,0.67,0.7,0.52
2020-02-01,HT0113-10,HT0322-02,70,-0.67,-0.74,-0.65
2020-02-01,HT0113-10,HT0323-02,60,0,0,0
2020-02-01,HT0113-10,HT0331-06,90,-0.67,-0.87,-0.65
2020-02-01,HT0113-10,HT0341-04,150,0.54,0.9,0.39
2020-02-01,HT0113-10,HT0342-04,80,0.22,0.24,0.19
2020-02-01,HT0113-10,HT0344-01,110,-0.17,-0.24,-0.13
2020-02-01,HT0113-10,HT0351-07,60,-1.12,-1.19,-1.23
2020-02-01,HT0113-10,HT0352-02,80,0.22,0.23,0.19
2020-02-01,HT0113-10,HT0361-04,90,-0.22,-0.23,-0.19
2020-02-01,HT0113-10,HT0361-05,240,0,0,0
2020-02-01,HT0113-10,HT0362-02,80,-0.9,-1.01,-0.84
2020-02-01,HT0113-10,HT0371-07,110,-0.67,-0.86,-0.52
2020-02-01,HT0113-10,HT0372-01,80,-0.67,-0.69,-0.58
2020-02-01,HT0113-10,HT0421-01,100,-0.45,-0.55,-0.16
2020-02-01,HT0113-10,HT0431-03,60,-0.34,-0.23,-0.13
