month,pcod,residents,residents_perKm2,arrived,departed,delta_arrived,residents_diffwithref,abnormality,residents_pctchangewithref
2020-05-01,HT0115-02,4880,130,720,730,-10,-70,-3.03,-1.34
2020-05-01,HT0115-03,19350,430,2600,2570,30,-350,-3.66,-1.79
2020-05-01,HT0115-04,3170,90,360,360,0,0,0,0
2020-05-01,HT0115-05,5900,140,680,670,10,-30,-1.19,-0.48
2020-05-01,HT0116-01,5450,370,500,500,0,0,0,0
2020-05-01,HT0116-02,30930,890,6160,6240,-70,-480,-2.62,-1.54
2020-05-01,HT0116-03,13990,350,2130,2090,40,-80,-2.71,-0.54
2020-05-01,HT0117-01,217340,13340,174110,171810,2300,-12290,-6.37,-5.35
2020-05-01,HT0117-02,41680,8190,17870,17260,610,-360,-0.11,-0.85
2020-05-01,HT0118-03,116680,7420,62240,63010,-760,2460,1.29,2.15
2020-05-01,HT0118-04,67830,5330,24580,24090,490,1450,1.55,2.19
2020-05-01,HT0121-01,158960,3920,31060,31140,-80,1390,1.4,0.88
2020-05-01,HT0121-02,56860,1400,8030,8100,-60,-270,-0.89,-0.47
2020-05-01,HT0121-03,15550,430,2140,2140,0,180,1.24,1.14
2020-05-01,HT0121-04,16940,620,2090,2110,-20,80,1.54,0.45
2020-05-01,HT0121-05,8410,220,860,860,0,0,,0
2020-05-01,HT0121-06,1200,60,120,120,0,0,,0
2020-05-01,HT0121-07,1430,60,150,150,0,0,,0
2020-05-01,HT0121-08,1390,60,120,120,0,0,0,0
2020-05-01,HT0121-09,1110,60,110,110,0,0,,0
2020-05-01,HT0121-10,3130,90,350,350,0,0,,0
2020-05-01,HT0121-11,2490,90,220,220,0,0,0,0
2020-05-01,HT0121-12,1990,80,180,180,0,0,0,0
2020-05-01,HT0121-13,1890,100,220,220,0,0,0,0
2020-05-01,HT0122-01,28940,660,2760,2780,-20,,,
2020-05-01,HT0122-02,3420,80,360,360,0,0,0,0
2020-05-01,HT0122-03,1560,50,170,170,0,0,0,0
2020-05-01,HT0122-04,2160,60,170,170,0,0,,0
2020-05-01,HT0122-06,2180,100,220,220,0,0,0,0
2020-05-01,HT0122-07,730,40,90,90,0,0,,0
2020-05-01,HT0122-08,4550,100,440,440,0,0,0,0
2020-05-01,HT0122-09,2220,70,200,200,0,0,,0
2020-05-01,HT0122-10,1220,60,100,100,0,0,0,0
2020-05-01,HT0122-11,238270,6180,31040,31170,-120,-480,-0.95,-0.2
2020-05-01,HT0122-12,20690,570,2540,2530,10,-120,-2.49,-0.6
2020-05-01,HT0123-01,75280,1700,8510,8570,-50,-880,-1.58,-1.15
2020-05-01,HT0123-02,9660,160,1120,1120,0,20,0.47,0.26
2020-05-01,HT0123-03,3230,190,290,290,0,0,0,0
2020-05-01,HT0123-04,6950,230,670,670,0,0,,0
2020-05-01,HT0123-05,5620,210,530,530,0,0,0,0
2020-05-01,HT0123-06,4640,220,430,430,0,0,,0
2020-05-01,HT0123-07,51760,1140,7520,7610,-100,600,1.28,1.17
2020-05-01,HT0131-01,22210,540,8680,8790,-110,640,1.05,2.94
2020-05-01,HT0131-02,172190,3660,121340,125790,-4450,5980,2.14,3.6
2020-05-01,HT0131-03,76050,2920,42090,41860,220,2630,1.4,3.58
2020-05-01,HT0131-04,9940,460,1010,1010,0,,,
2020-05-01,HT0131-05,19880,460,3460,3420,40,-180,-4.58,-0.88
2020-05-01,HT0131-06,2280,30,180,180,0,0,0,0
2020-05-01,HT0131-07,3660,30,320,320,0,0,0,0
2020-05-01,HT0131-08,6220,60,800,710,90,-110,-1.56,-1.75
2020-05-01,HT0131-09,10350,190,1390,1400,-10,0,-0.02,-0.01
2020-05-01,HT0131-10,7410,70,930,920,10,-20,-1.91,-0.29
2020-05-01,HT0132-01,30150,220,5030,5240,-210,-70,-0.26,-0.22
2020-05-01,HT0132-02,4080,90,350,350,0,0,0,0
2020-05-01,HT0132-04,37340,520,5120,5090,20,-410,-4.95,-1.08
2020-05-01,HT0133-01,7600,270,570,570,0,0,0,0
2020-05-01,HT0133-02,6650,60,670,670,0,0,0,0
2020-05-01,HT0133-03,35270,200,4470,4470,0,130,6.63,0.37
2020-05-01,HT0133-04,6040,60,570,570,0,0,0,0
2020-05-01,HT0133-05,20990,270,2090,2090,0,-290,-1.64,-1.34
2020-05-01,HT0134-01,12150,210,1330,1310,20,-100,-1.43,-0.81
2020-05-01,HT0134-02,13430,340,1300,1300,0,0,0,-0.02
2020-05-01,HT0134-03,11670,220,1230,1230,0,-10,-2.24,-0.11
2020-05-01,HT0134-04,10950,340,1010,1040,-30,-40,-1.31,-0.35
2020-05-01,HT0134-05,7560,170,810,810,0,,,
2020-05-01,HT0135-01,48940,170,4670,4700,-30,-90,-2.56,-0.17
2020-05-01,HT0141-01,1980,280,230,230,0,0,,0
2020-05-01,HT0141-02,7360,80,870,880,0,-40,-2.46,-0.49
2020-05-01,HT0141-03,126560,2720,35990,35950,40,-210,-0.15,-0.17
2020-05-01,HT0141-04,6630,80,500,500,0,0,0,0
2020-05-01,HT0141-05,7520,80,940,1070,-140,-70,-1.55,-0.9
2020-05-01,HT0141-06,6360,70,540,540,0,-20,-0.43,-0.32
2020-05-01,HT0142-01,109960,2720,36630,36570,60,,,
2020-05-01,HT0142-02,2910,190,250,250,0,0,,0
2020-05-01,HT0142-03,4150,110,330,330,0,0,0,0
2020-05-01,HT0142-04,4540,40,510,510,0,0,,0
2020-05-01,HT0151-01,4540,70,450,450,0,0,0,0
2020-05-01,HT0151-02,273860,4070,30490,30450,40,2040,3.88,0.75
2020-05-01,HT0151-04,2760,20,230,230,0,0,0,0
2020-05-01,HT0152-01,6020,90,610,610,0,0,0,0
2020-05-01,HT0152-02,4910,70,540,540,0,0,0,0
2020-05-01,HT0152-03,9590,140,780,780,0,0,0,0
2020-05-01,HT0152-04,5060,60,450,450,0,0,0,0
2020-05-01,HT0152-05,1700,50,150,150,0,0,,0
2020-05-01,HT0211-01,73990,1000,10200,10510,-320,-890,-6.34,-1.19
2020-05-01,HT0211-02,2950,220,350,350,0,0,0,0
2020-05-01,HT0211-03,15050,330,2890,2920,-30,390,0.82,2.63
2020-05-01,HT0211-04,5980,150,860,870,-10,-30,-2.63,-0.55
2020-05-01,HT0211-05,2800,170,300,300,0,0,,0
2020-05-01,HT0211-06,48650,970,5910,5820,90,-30,-0.04,-0.07
2020-05-01,HT0211-07,7900,180,1400,1410,-10,-90,-3.01,-1.17
2020-05-01,HT0211-08,11910,510,1560,1560,0,-200,-1.57,-1.66
2020-05-01,HT0211-09,7210,230,1320,1310,10,50,1.94,0.75
2020-05-01,HT0211-10,10690,290,1470,1470,0,40,1.59,0.35
2020-05-01,HT0211-11,25170,370,3610,3510,90,-90,-0.26,-0.36
2020-05-01,HT0212-01,18860,730,4520,4600,-70,120,1.21,0.64
2020-05-01,HT0212-02,6430,240,1200,1210,0,-80,-3.44,-1.28
2020-05-01,HT0212-03,17140,320,2570,2560,10,-250,-1.42,-1.44
2020-05-01,HT0212-04,16980,350,2760,2770,-10,-150,-1.8,-0.89
2020-05-01,HT0212-05,14340,410,2010,2040,-20,-30,-0.53,-0.24
2020-05-01,HT0213-01,11790,750,1880,1890,-10,-140,-1.13,-1.17
2020-05-01,HT0213-02,15590,580,4080,3870,220,-40,-0.08,-0.25
2020-05-01,HT0213-03,6250,390,740,740,0,-10,-1.45,-0.2
2020-05-01,HT0213-04,5890,280,740,750,-10,40,2.02,0.76
2020-05-01,HT0214-01,8060,210,930,990,-60,-40,-1.39,-0.5
2020-05-01,HT0214-02,5170,220,490,490,0,0,0,0
2020-05-01,HT0214-03,13360,550,1820,1820,0,300,1.12,2.3
2020-05-01,HT0221-01,8820,210,1090,1090,0,0,0,0
2020-05-01,HT0221-02,7830,220,1210,1210,0,0,-0.03,-0.04
2020-05-01,HT0221-03,3760,140,440,440,0,0,,0
2020-05-01,HT0221-04,4120,210,420,420,0,0,,0
2020-05-01,HT0221-05,13730,310,1890,1890,0,330,1.43,2.44
2020-05-01,HT0221-06,1420,150,140,140,0,0,,0
2020-05-01,HT0221-07,4040,230,450,450,0,0,,0
2020-05-01,HT0221-08,7100,250,1120,1120,0,30,0.17,0.39
2020-05-01,HT0221-09,15230,200,1440,1420,20,-230,-1.15,-1.47
2020-05-01,HT0222-01,17540,260,2170,2300,-130,30,0.7,0.16
2020-05-01,HT0222-02,8060,320,980,980,0,0,0,-0.05
2020-05-01,HT0222-03,2810,390,290,290,0,0,0,0
2020-05-01,HT0222-04,4050,330,460,460,0,0,0,0
2020-05-01,HT0222-05,3700,320,420,420,0,0,,0
2020-05-01,HT0222-06,14670,280,1850,1770,80,190,7.75,1.34
2020-05-01,HT0231-01,10550,160,1810,1790,20,-20,-1.07,-0.19
2020-05-01,HT0231-02,11050,180,1600,1600,0,-180,-1.16,-1.63
2020-05-01,HT0231-03,5520,200,740,740,0,0,0,0
2020-05-01,HT0231-04,9820,190,1470,1460,20,10,0.87,0.14
2020-05-01,HT0231-05,16860,300,1770,1780,-10,0,-0.09,0.01
2020-05-01,HT0231-06,9220,170,1260,1260,0,-20,-1.06,-0.22
2020-05-01,HT0231-07,13100,200,1660,1690,-30,-80,-2.67,-0.59
2020-05-01,HT0232-01,17260,220,2570,2610,-40,50,3.71,0.27
2020-05-01,HT0233-01,25710,490,3440,3420,10,80,0.31,0.33
2020-05-01,HT0233-02,9450,140,1170,1160,10,0,0,-0.05
2020-05-01,HT0234-01,15310,120,1850,1840,0,,,
2020-05-01,HT0311-01,19300,920,4100,4290,-190,330,2.69,1.75
2020-05-01,HT0311-02,143240,7510,27730,27270,460,-1580,-2.14,-1.09
2020-05-01,HT0311-03,92580,6540,21060,20800,260,-2120,-4.8,-2.24
2020-05-01,HT0312-01,14890,540,2660,2690,-30,10,0.39,0.05
2020-05-01,HT0312-02,14160,440,2180,2180,0,90,2.17,0.66
2020-05-01,HT0313-01,16060,280,3040,3060,-20,,,
2020-05-01,HT0313-02,10400,260,1330,1330,0,,,
2020-05-01,HT0313-03,29000,850,4830,4810,10,-260,-0.72,-0.88
2020-05-01,HT0321-01,8910,340,1270,1270,0,,,
2020-05-01,HT0321-02,23360,640,4590,4540,40,-110,-0.64,-0.48
2020-05-01,HT0321-03,10480,300,1540,1570,-30,-10,0,-0.11
2020-05-01,HT0322-01,13120,310,1780,1800,-20,,,
2020-05-01,HT0322-02,17930,600,3290,3300,-10,-40,-0.72,-0.2
2020-05-01,HT0322-03,9660,430,1610,1610,0,10,0.96,0.06
2020-05-01,HT0322-04,1250,210,180,180,0,0,,0
2020-05-01,HT0323-01,9030,320,1610,1620,0,70,2.38,0.8
2020-05-01,HT0323-02,14960,1090,3080,3050,30,140,8.03,0.96
2020-05-01,HT0323-03,8820,310,1440,1440,0,50,2.08,0.61
2020-05-01,HT0331-01,3960,200,530,530,0,0,0,0
2020-05-01,HT0331-02,3100,130,420,420,0,0,0,0
2020-05-01,HT0331-04,3090,170,410,410,0,0,0,0
2020-05-01,HT0331-05,6330,220,750,750,0,0,0,0
2020-05-01,HT0331-06,24570,1540,5100,5290,-180,110,1.04,0.44
2020-05-01,HT0332-01,6260,220,970,970,0,0,,0
2020-05-01,HT0332-02,13550,360,2430,2440,0,120,0.61,0.87
2020-05-01,HT0332-03,3110,240,410,410,0,0,0,0
2020-05-01,HT0341-01,4710,150,700,700,0,0,,0
2020-05-01,HT0341-02,3380,90,350,350,0,0,0,0
2020-05-01,HT0341-03,7130,240,1230,1230,10,0,0.44,0.01
2020-05-01,HT0341-04,40280,480,12020,11930,90,930,0.93,2.36
2020-05-01,HT0342-01,5240,240,760,760,0,0,0,0
2020-05-01,HT0342-02,3590,190,500,500,0,0,,0
2020-05-01,HT0342-03,6360,180,930,930,0,0,-0.16,-0.01
2020-05-01,HT0342-04,17840,710,3580,3690,-110,310,4.2,1.76
2020-05-01,HT0342-05,2820,140,410,410,0,0,,0
2020-05-01,HT0343-01,13090,500,2680,2770,-90,130,1.21,0.99
2020-05-01,HT0343-02,8670,280,1710,1720,-10,0,0.38,-0.01
2020-05-01,HT0343-03,5680,240,1000,1000,0,0,0,0
2020-05-01,HT0344-01,30690,500,5130,5180,-50,-60,-0.5,-0.18
2020-05-01,HT0344-02,13380,160,2020,2020,-10,90,1,0.66
2020-05-01,HT0345-01,10050,330,1800,1800,0,,,
2020-05-01,HT0351-01,11380,340,2100,2110,-10,30,3.46,0.28
2020-05-01,HT0351-03,13720,450,2520,2520,0,,,
2020-05-01,HT0351-07,17050,430,3300,3290,10,,,
2020-05-01,HT0352-02,21100,2480,4090,4230,-150,-230,-1.5,-1.06
2020-05-01,HT0352-03,7320,280,1140,1160,-20,10,0.07,0.11
2020-05-01,HT0352-05,9090,320,1910,1880,30,20,2.4,0.19
2020-05-01,HT0352-06,8130,310,970,970,0,0,0,0
2020-05-01,HT0361-01,2440,100,310,310,0,0,0,0
2020-05-01,HT0361-02,1710,80,230,230,0,0,0,0
2020-05-01,HT0361-03,9320,430,1190,1190,0,90,2.49,1.03
2020-05-01,HT0361-04,21190,1470,3670,3660,0,-40,-0.89,-0.18
2020-05-01,HT0361-05,77340,7120,17960,18080,-120,620,0.09,0.81
2020-05-01,HT0362-01,2340,180,280,280,0,0,,0
2020-05-01,HT0362-02,18890,480,3690,3710,-20,-130,-1.67,-0.7
2020-05-01,HT0371-01,7220,560,1120,1120,0,,,
2020-05-01,HT0371-05,6330,400,1020,1020,0,40,1.95,0.64
2020-05-01,HT0371-07,29210,2200,8480,8740,-260,330,2.67,1.16
2020-05-01,HT0371-08,10540,440,2460,2480,-20,30,1.61,0.33
2020-05-01,HT0372-01,20250,900,4090,4110,-20,-60,-0.33,-0.31
2020-05-01,HT0372-02,4150,250,660,660,0,0,,0
2020-05-01,HT0372-03,6980,440,1390,1390,-10,120,1.11,1.73
2020-05-01,HT0372-04,3140,360,520,520,0,0,,0
2020-05-01,HT0372-08,8690,370,1340,1280,60,-140,-2.53,-1.63
2020-05-01,HT0411-01,23070,270,1950,1960,0,10,0.16,0.04
2020-05-01,HT0411-02,3000,50,200,200,0,0,0,0
2020-05-01,HT0411-03,3140,40,170,170,0,0,0,0
2020-05-01,HT0412-01,14220,210,1050,1050,0,10,1.42,0.08
2020-05-01,HT0413-01,1900,120,120,120,0,0,0,0
2020-05-01,HT0413-02,9080,370,570,570,0,-10,-0.82,-0.06
2020-05-01,HT0421-01,82910,1400,6900,6870,30,-60,-0.56,-0.07
2020-05-01,HT0421-02,4120,100,300,300,0,0,0,0
2020-05-01,HT0421-03,9170,200,660,660,0,0,,0
2020-05-01,HT0421-04,3670,110,160,160,0,0,0,0
2020-05-01,HT0421-05,3060,150,280,280,0,0,,0
2020-05-01,HT0422-01,10930,330,850,850,0,-40,-0.85,-0.38
2020-05-01,HT0423-01,16480,270,1360,1360,0,,,
2020-05-01,HT0423-02,4440,110,290,290,0,0,,0
2020-05-01,HT0431-01,2050,150,170,170,0,0,0,0
2020-05-01,HT0431-02,7160,150,650,640,0,-40,-9.72,-0.61
2020-05-01,HT0431-03,38360,550,3260,3200,60,-20,-0.14,-0.05
2020-05-01,HT0432-01,3010,200,200,200,0,0,0,0
2020-05-01,HT0432-02,2780,220,220,220,0,0,0,0
2020-05-01,HT0432-04,4120,380,300,300,0,0,,0
2020-05-01,HT0432-06,9300,250,830,830,0,,,
2020-05-01,HT0433-01,17790,150,1690,1690,-10,50,0.06,0.3
2020-05-01,HT0433-02,12490,240,760,760,0,80,1,0.64
2020-05-01,HT0434-01,5930,190,460,460,0,0,,0
2020-05-01,HT0434-02,2390,50,150,150,0,0,0,0
2020-05-01,HT0441-01,10570,130,730,720,0,-10,-0.78,-0.11
2020-05-01,HT0442-01,3640,150,250,250,0,0,0,0
2020-05-01,HT0442-02,10290,310,790,790,0,0,0,0
2020-05-01,HT0443-02,19220,150,1740,1740,0,-40,-2.66,-0.21
2020-05-01,HT0511-01,237540,2560,28840,28070,770,-4240,-4.91,-1.75
2020-05-01,HT0511-02,111910,600,13480,13520,-50,210,0.46,0.19
2020-05-01,HT0511-03,22390,130,2430,2420,0,200,2.33,0.9
2020-05-01,HT0511-04,15090,290,1490,1430,50,60,1.01,0.38
2020-05-01,HT0511-05,8660,130,890,890,0,10,1.03,0.11
2020-05-01,HT0512-01,17290,290,1960,1940,30,70,0.4,0.43
2020-05-01,HT0512-02,16750,350,1630,1710,-70,-60,-1.07,-0.37
2020-05-01,HT0512-03,5110,90,390,390,0,0,0,0
2020-05-01,HT0512-04,12160,270,1330,1290,50,10,0,0.06
2020-05-01,HT0513-01,29900,540,2000,2070,-70,30,-0.07,0.1
2020-05-01,HT0513-02,17320,150,1760,1760,0,-260,-2.66,-1.49
2020-05-01,HT0521-01,7900,240,730,730,0,80,2.41,1.02
2020-05-01,HT0521-02,14150,350,1040,1040,0,0,0.5,0.01
2020-05-01,HT0521-03,57130,1560,8640,8950,-310,-300,-0.82,-0.53
2020-05-01,HT0521-04,18120,460,1490,1490,0,90,0.38,0.49
2020-05-01,HT0521-05,6010,190,600,600,0,0,0,0
2020-05-01,HT0521-06,24070,220,2310,2340,-30,10,0.27,0.03
2020-05-01,HT0521-07,14860,240,1110,1090,20,-100,-1.56,-0.64
2020-05-01,HT0521-08,18670,390,2120,2050,70,180,1.31,0.98
2020-05-01,HT0522-01,11850,130,1310,1320,-10,-10,-0.7,-0.11
2020-05-01,HT0522-02,8830,180,500,500,0,0,0,0
2020-05-01,HT0523-01,11610,40,990,1070,-80,80,1.77,0.68
2020-05-01,HT0523-02,83330,530,11940,11920,30,1360,1.07,1.66
2020-05-01,HT0531-01,22980,450,2000,1990,10,90,0.33,0.4
2020-05-01,HT0531-02,64540,460,10070,10070,0,590,6.38,0.92
2020-05-01,HT0531-03,11240,240,990,970,20,-40,-0.59,-0.33
2020-05-01,HT0531-04,16340,170,1810,1820,-10,-20,-0.4,-0.12
2020-05-01,HT0531-05,61430,320,7140,6710,430,-620,-2.82,-1
2020-05-01,HT0531-06,112320,3520,12500,12410,90,510,0.01,0.45
2020-05-01,HT0532-01,42110,1250,5520,5710,-190,-370,-3.76,-0.86
2020-05-01,HT0532-02,26710,430,3310,3310,0,-20,-0.21,-0.08
2020-05-01,HT0532-03,13500,440,1400,1360,40,-130,-1.43,-0.93
2020-05-01,HT0532-04,30710,290,3580,3480,100,-280,-3.48,-0.9
2020-05-01,HT0532-05,26960,360,2490,2450,40,660,1.9,2.51
2020-05-01,HT0532-06,12570,310,860,850,0,70,1.96,0.58
2020-05-01,HT0533-01,20430,250,2900,2740,160,-110,-1.02,-0.56
2020-05-01,HT0533-02,11820,180,1360,1380,-10,-60,-1.11,-0.52
2020-05-01,HT0541-01,27940,740,3130,3120,10,-130,-0.45,-0.47
2020-05-01,HT0541-02,31050,500,3180,3160,20,0,0,-0.01
2020-05-01,HT0541-03,72540,640,10180,10340,-160,-480,-2.29,-0.65
2020-05-01,HT0541-04,21930,220,3140,3150,-10,80,2.06,0.35
2020-05-01,HT0541-05,11880,260,970,960,10,-90,-1.19,-0.73
2020-05-01,HT0542-01,40370,840,4800,4730,80,-120,-0.17,-0.29
2020-05-01,HT0542-02,13520,410,1620,1690,-60,0,0.12,0.03
2020-05-01,HT0542-03,68800,1070,7590,7490,100,240,0.22,0.35
2020-05-01,HT0542-04,24380,170,2580,2680,-100,-150,-5.19,-0.6
2020-05-01,HT0542-05,15700,130,1590,1580,20,-110,-1.59,-0.72
2020-05-01,HT0542-06,16410,170,2610,2550,60,30,0.47,0.16
2020-05-01,HT0543-01,23830,470,2520,2620,-100,-10,-0.27,-0.06
2020-05-01,HT0544-01,40120,400,5810,5870,-70,400,2.95,1
2020-05-01,HT0551-01,30490,390,3040,2930,110,-260,-1.04,-0.83
2020-05-01,HT0551-03,26910,700,2890,2880,10,0,0.27,-0.01
2020-05-01,HT0551-04,17050,260,1960,1930,30,-10,-0.3,-0.04
2020-05-01,HT0551-05,9900,220,1110,1110,0,-10,-0.2,-0.07
2020-05-01,HT0551-06,14920,140,1160,1160,0,-30,-1.04,-0.18
2020-05-01,HT0551-07,19380,200,1980,1960,20,0,0.99,0.02
2020-05-01,HT0551-08,25890,210,2360,2360,-10,-20,-0.25,-0.06
2020-05-01,HT0552-01,18380,410,2700,2800,-100,480,8.92,2.69
2020-05-01,HT0552-03,9110,290,1070,1060,10,-20,-0.56,-0.23
2020-05-01,HT0611-01,61870,340,8330,8180,140,270,1.81,0.43
2020-05-01,HT0611-02,16730,150,1450,1450,10,80,3.79,0.49
2020-05-01,HT0611-03,23300,190,1640,1670,-30,70,3.13,0.31
2020-05-01,HT0611-04,22970,130,1510,1550,-40,70,0.3,0.32
2020-05-01,HT0612-01,34770,320,2540,2590,-50,-640,-4.15,-1.81
2020-05-01,HT0612-02,9220,140,790,780,0,-10,-1,-0.07
2020-05-01,HT0612-03,14100,120,870,870,0,20,0.14,0.11
2020-05-01,HT0613-01,25220,220,2190,2210,-20,-20,-1.27,-0.09
2020-05-01,HT0613-02,14330,200,1060,1060,0,,,
2020-05-01,HT0613-03,6520,100,470,470,0,0,1.32,0.02
2020-05-01,HT0613-04,16260,150,1360,1370,0,-40,-4.66,-0.23
2020-05-01,HT0614-01,22960,150,1930,1930,0,-30,-0.45,-0.11
2020-05-01,HT0621-01,41020,580,3790,3730,60,90,1.38,0.23
2020-05-01,HT0621-02,6950,70,580,580,0,0,,0
2020-05-01,HT0621-03,11620,140,900,900,0,-50,-0.38,-0.45
2020-05-01,HT0621-04,77370,1040,7340,7370,-30,-930,-2.75,-1.19
2020-05-01,HT0622-01,14240,310,1760,1800,-40,70,0.13,0.48
2020-05-01,HT0622-02,10480,170,1030,1020,0,100,2.56,0.96
2020-05-01,HT0622-03,8650,240,990,990,-10,0,0.12,-0.01
2020-05-01,HT0623-01,9460,100,670,690,-20,-60,-1.7,-0.67
2020-05-01,HT0623-02,21800,180,2260,2250,10,-250,-2.46,-1.12
2020-05-01,HT0623-03,23220,160,2090,2070,20,60,1.78,0.27
2020-05-01,HT0631-01,14380,210,1360,1360,0,40,0.08,0.26
2020-05-01,HT0631-02,30410,390,2240,2240,0,-270,-3.86,-0.87
2020-05-01,HT0632-01,49310,370,2830,2810,20,-10,0,-0.02
2020-05-01,HT0632-02,17800,170,1080,1070,10,0,0,0.01
2020-05-01,HT0632-03,18130,270,1360,1370,-20,20,0.28,0.13
2020-05-01,HT0633-01,8670,170,850,840,0,0,-0.61,-0.04
2020-05-01,HT0633-02,25510,220,1900,1900,0,-110,-2.17,-0.44
2020-05-01,HT0641-01,19940,130,1500,1500,0,0,,0
2020-05-01,HT0641-02,23800,190,1880,1910,-40,-110,-1.91,-0.45
2020-05-01,HT0641-03,12150,140,860,860,0,-10,-6,-0.06
2020-05-01,HT0642-01,38060,330,3990,4020,-30,240,1.47,0.62
2020-05-01,HT0642-02,27180,220,1910,1910,0,-30,-1.75,-0.11
2020-05-01,HT0711-01,72790,1380,11710,11630,80,-10,0,-0.01
2020-05-01,HT0711-02,7860,200,1140,1140,0,0,0,0
2020-05-01,HT0711-03,11120,300,1550,1550,0,-10,-1.75,-0.06
2020-05-01,HT0711-04,41310,1690,6830,6950,-130,-70,-0.94,-0.16
2020-05-01,HT0711-05,7620,270,860,860,0,0,0,0
2020-05-01,HT0711-06,8530,240,1340,1340,0,,,
2020-05-01,HT0712-01,27610,650,5070,5070,0,-20,-0.98,-0.06
2020-05-01,HT0712-02,17600,360,3020,3020,0,,,
2020-05-01,HT0712-03,18510,350,2830,2830,0,0,0,0
2020-05-01,HT0712-04,7870,180,1060,1060,0,0,0,0
2020-05-01,HT0713-01,6780,270,1050,1050,0,0,0,0
2020-05-01,HT0713-02,15330,480,1880,1860,30,80,1.07,0.51
2020-05-01,HT0713-03,10520,110,1340,1340,0,0,,0
2020-05-01,HT0714-01,13960,520,1600,1600,0,0,0,0
2020-05-01,HT0714-02,18930,280,3220,3220,0,0,0,0
2020-05-01,HT0714-03,9940,310,1660,1660,0,0,,0
2020-05-01,HT0715-01,8770,290,1290,1290,0,0,,0
2020-05-01,HT0715-02,5860,130,820,820,0,0,,0
2020-05-01,HT0715-03,8710,160,1150,1150,0,0,0,0
2020-05-01,HT0716-01,14450,320,1720,1720,0,0,0,0
2020-05-01,HT0721-01,13080,300,1490,1490,0,0,-1.17,-0.03
2020-05-01,HT0721-02,5910,420,990,990,0,0,,0
2020-05-01,HT0722-01,9500,380,1240,1240,0,0,-0.66,-0.02
2020-05-01,HT0722-02,6620,310,700,700,0,0,0,0
2020-05-01,HT0722-03,8070,350,1220,1220,0,0,0,0
2020-05-01,HT0723-01,2460,310,400,400,0,0,0,0
2020-05-01,HT0723-02,14640,440,2120,2160,-40,-160,-0.9,-1.09
2020-05-01,HT0723-03,10240,1150,1560,1570,0,0,0.3,0.01
2020-05-01,HT0731-01,8440,100,1310,1310,0,0,0,0
2020-05-01,HT0731-02,16800,420,1720,1720,0,0,0,0
2020-05-01,HT0731-03,14450,360,1930,1930,0,0,0,0
2020-05-01,HT0731-04,6310,50,940,940,0,0,,0
2020-05-01,HT0731-05,7530,290,1260,1260,0,0,0,0
2020-05-01,HT0731-06,16920,250,2190,2190,0,0,0,0
2020-05-01,HT0731-07,11510,90,2070,2070,0,0,0.18,-0.02
2020-05-01,HT0731-08,7230,250,1010,1010,0,0,0,0
2020-05-01,HT0731-09,8010,160,1050,1040,0,0,0.49,0.05
2020-05-01,HT0731-10,9480,230,1460,1460,0,0,0,0
2020-05-01,HT0732-01,2680,150,430,430,0,0,,0
2020-05-01,HT0732-02,16770,580,2360,2360,0,-20,-4.01,-0.1
2020-05-01,HT0732-03,11590,450,1220,1220,0,10,1.37,0.04
2020-05-01,HT0732-04,7810,320,970,970,0,0,0,0
2020-05-01,HT0732-05,4850,290,770,770,0,0,,0
2020-05-01,HT0732-06,6710,280,980,980,0,0,0,0
2020-05-01,HT0732-07,5070,220,670,670,0,0,0,0
2020-05-01,HT0732-08,4950,230,680,680,0,0,0,0
2020-05-01,HT0733-01,15500,270,2800,2800,0,0,0,0
2020-05-01,HT0733-02,13310,240,1860,1860,0,0,0,0
2020-05-01,HT0733-03,6290,170,900,900,0,0,,0
2020-05-01,HT0733-04,7090,150,970,970,0,0,0,0
2020-05-01,HT0733-05,1920,60,220,220,0,0,0,0
2020-05-01,HT0741-01,6040,230,850,850,0,0,0,0
2020-05-01,HT0741-02,10060,390,1340,1340,0,0,0,0
2020-05-01,HT0741-03,3400,190,420,420,0,0,0,0
2020-05-01,HT0742-01,11450,520,1720,1720,0,0,0,0
2020-05-01,HT0742-02,5700,160,870,870,0,0,0,0
2020-05-01,HT0743-01,12440,450,2070,2070,0,,,
2020-05-01,HT0743-02,1750,230,250,250,0,0,,0
2020-05-01,HT0743-03,3120,220,430,430,0,0,,0
2020-05-01,HT0751-01,8920,170,1310,1310,0,0,0,0
2020-05-01,HT0751-02,5460,120,690,690,0,0,0,0
2020-05-01,HT0751-03,8800,460,1210,1210,0,0,,0
2020-05-01,HT0752-01,4990,220,660,660,0,0,0,0
2020-05-01,HT0752-02,3310,70,430,430,0,0,,0
2020-05-01,HT0752-03,19350,380,2420,2420,0,0,,0
2020-05-01,HT0753-01,10600,350,1470,1470,0,0,0,0
2020-05-01,HT0753-02,2250,60,300,300,0,0,,0
2020-05-01,HT0753-03,5390,110,650,650,0,0,,0
2020-05-01,HT0753-04,3460,120,490,490,0,0,0,0
2020-05-01,HT0811-01,7170,220,740,740,0,0,0,0
2020-05-01,HT0811-02,13620,250,980,980,0,0,0,0
2020-05-01,HT0811-03,21930,170,2070,2070,0,0,0,0
2020-05-01,HT0811-04,10090,340,730,730,0,0,0,0
2020-05-01,HT0811-05,12700,320,1060,1030,30,10,0.5,0.11
2020-05-01,HT0811-06,14200,320,1060,1060,0,0,,0
