date,pcod_from,pcod_to,relocations,relocations_diffwithref,abnormality,relocations_pctchangewithref
2020-02-01,HT0112-01,HT0114-05,15200,7410,1.27,85.86
2020-02-01,HT0112-01,HT0115-01,560,40,0.17,2.98
2020-02-01,HT0112-01,HT0115-02,100,100,1.38,73.38
2020-02-01,HT0112-01,HT0115-03,280,-50,-0.03,-7.81
2020-02-01,HT0112-01,HT0115-05,90,40,0.94,31.86
2020-02-01,HT0112-01,HT0116-02,330,350,2.1,90.77
2020-02-01,HT0112-01,HT0116-03,60,-40,-0.64,-16.87
2020-02-01,HT0112-01,HT0117-01,13280,5240,1.59,55.79
2020-02-01,HT0112-01,HT0117-02,3300,270,0.46,8.49
2020-02-01,HT0112-01,HT0118-03,7110,20,-0.02,0.26
2020-02-01,HT0112-01,HT0118-04,2200,100,0,5.76
2020-02-01,HT0112-01,HT0121-01,580,-160,-0.1,-11.64
2020-02-01,HT0112-01,HT0121-02,300,110,0.48,18.99
2020-02-01,HT0112-01,HT0121-03,80,0,-0.07,1.51
2020-02-01,HT0112-01,HT0122-11,570,-190,-0.49,-13.16
2020-02-01,HT0112-01,HT0122-12,60,0,-0.02,-3.07
2020-02-01,HT0112-01,HT0123-01,160,-130,-0.33,-25.9
2020-02-01,HT0112-01,HT0123-07,190,30,0.54,7.52
2020-02-01,HT0112-01,HT0131-01,1900,600,1.2,54.57
2020-02-01,HT0112-01,HT0131-02,6970,1400,0.62,30.59
2020-02-01,HT0112-01,HT0131-03,1570,-230,-1.16,-11.2
2020-02-01,HT0112-01,HT0131-04,90,10,0.28,5.88
2020-02-01,HT0112-01,HT0131-05,250,230,1.45,47.19
2020-02-01,HT0112-01,HT0131-08,80,100,11.33,118.27
2020-02-01,HT0112-01,HT0131-09,170,40,1.09,30.2
2020-02-01,HT0112-01,HT0131-10,90,-10,-0.35,-5.99
2020-02-01,HT0112-01,HT0132-01,120,-90,-0.84,-26.85
2020-02-01,HT0112-01,HT0132-04,320,0,0,0.31
2020-02-01,HT0112-01,HT0133-01,70,40,1.24,61.79
2020-02-01,HT0112-01,HT0133-03,130,-10,-0.19,-4.68
2020-02-01,HT0112-01,HT0133-04,60,50,2.95,122.92
2020-02-01,HT0112-01,HT0133-05,120,20,0.38,10.5
2020-02-01,HT0112-01,HT0134-01,60,50,0.53,20.38
2020-02-01,HT0112-01,HT0134-02,60,10,0.55,8.44
2020-02-01,HT0112-01,HT0135-01,90,-130,-0.56,-39.21
2020-02-01,HT0112-01,HT0141-03,550,-290,-1.49,-21
2020-02-01,HT0112-01,HT0142-01,1000,160,0.04,8.25
2020-02-01,HT0112-01,HT0142-03,90,50,2.37,97.26
2020-02-01,HT0112-01,HT0142-04,80,70,3.32,113.23
2020-02-01,HT0112-01,HT0151-02,500,-40,-0.73,-28.86
2020-02-01,HT0112-01,HT0211-01,540,160,0.92,19.01
2020-02-01,HT0112-01,HT0211-03,100,-20,-0.48,-7.6
2020-02-01,HT0112-01,HT0211-04,130,140,4.42,138.99
2020-02-01,HT0112-01,HT0211-06,160,-200,-0.71,-38.83
2020-02-01,HT0112-01,HT0211-07,70,100,2.43,45.58
2020-02-01,HT0112-01,HT0211-10,60,10,0.51,7.7
2020-02-01,HT0112-01,HT0211-11,210,170,2.63,76.58
2020-02-01,HT0112-01,HT0212-01,470,420,2.76,108.71
2020-02-01,HT0112-01,HT0212-02,70,20,0,4.21
2020-02-01,HT0112-01,HT0212-03,340,400,1.96,60.33
2020-02-01,HT0112-01,HT0212-04,240,150,0.78,25.62
2020-02-01,HT0112-01,HT0212-05,290,390,1.93,91.48
2020-02-01,HT0112-01,HT0213-01,210,250,7.26,142.73
2020-02-01,HT0112-01,HT0213-02,150,20,0,5.93
2020-02-01,HT0112-01,HT0213-03,70,40,1.19,41.16
2020-02-01,HT0112-01,HT0213-04,60,10,0.28,5.4
2020-02-01,HT0112-01,HT0214-03,70,30,0.64,23.95
2020-02-01,HT0112-01,HT0221-01,60,50,3.14,73.79
2020-02-01,HT0112-01,HT0221-02,60,170,4.81,113
2020-02-01,HT0112-01,HT0221-05,70,40,0.7,29.76
2020-02-01,HT0112-01,HT0222-01,60,20,0.73,16.47
2020-02-01,HT0112-01,HT0231-01,160,160,1.48,58.06
2020-02-01,HT0112-01,HT0231-02,100,60,0.74,19.32
2020-02-01,HT0112-01,HT0231-04,120,280,4.03,89.27
2020-02-01,HT0112-01,HT0231-05,80,-50,-0.32,-17.58
2020-02-01,HT0112-01,HT0231-07,120,150,1.97,94.66
2020-02-01,HT0112-01,HT0232-01,60,-40,-0.83,-19.97
2020-02-01,HT0112-01,HT0233-01,80,-20,-0.46,-14.27
2020-02-01,HT0112-01,HT0234-01,80,100,1.81,60.41
2020-02-01,HT0112-01,HT0311-01,80,-40,-0.87,-24.46
2020-02-01,HT0112-01,HT0311-02,580,-300,-0.3,-23.98
2020-02-01,HT0112-01,HT0311-03,1060,990,3.56,124.55
2020-02-01,HT0112-01,HT0312-01,110,40,0.94,31.92
2020-02-01,HT0112-01,HT0312-02,70,-20,0,-14.92
2020-02-01,HT0112-01,HT0313-01,80,0,-0.06,1.2
2020-02-01,HT0112-01,HT0313-03,110,-60,-0.59,-24.74
2020-02-01,HT0112-01,HT0321-01,60,10,0.78,15.14
2020-02-01,HT0112-01,HT0321-02,160,50,0.57,26.33
2020-02-01,HT0112-01,HT0322-02,150,60,1.31,37.58
2020-02-01,HT0112-01,HT0323-02,150,130,2.37,62.38
2020-02-01,HT0112-01,HT0323-03,70,40,1.36,31.15
2020-02-01,HT0112-01,HT0331-06,160,0,-0.01,0.78
2020-02-01,HT0112-01,HT0332-01,60,30,2.33,63.04
2020-02-01,HT0112-01,HT0332-02,80,-20,-0.54,-10.93
2020-02-01,HT0112-01,HT0341-03,80,90,1.87,79.23
2020-02-01,HT0112-01,HT0341-04,360,80,0.42,18.29
2020-02-01,HT0112-01,HT0342-04,120,20,0.06,9.1
2020-02-01,HT0112-01,HT0343-01,100,50,1.02,26.83
2020-02-01,HT0112-01,HT0344-01,240,80,1.04,28.7
2020-02-01,HT0112-01,HT0344-02,90,10,0.55,3.81
2020-02-01,HT0112-01,HT0345-01,70,50,0.75,30.98
2020-02-01,HT0112-01,HT0351-01,130,150,10.11,140.71
2020-02-01,HT0112-01,HT0351-03,60,0,-0.29,-4.44
2020-02-01,HT0112-01,HT0351-07,70,-30,-0.95,-20.31
2020-02-01,HT0112-01,HT0352-02,90,-20,-0.36,-13.12
2020-02-01,HT0112-01,HT0352-05,80,140,2.45,70.38
2020-02-01,HT0112-01,HT0352-06,90,70,2.4,107.6
2020-02-01,HT0112-01,HT0361-04,230,160,2.73,84.91
2020-02-01,HT0112-01,HT0361-05,330,-170,-0.85,-25.76
2020-02-01,HT0112-01,HT0362-02,100,0,-0.04,-1.15
2020-02-01,HT0112-01,HT0371-07,160,-20,-0.14,-9.61
2020-02-01,HT0112-01,HT0372-01,140,70,2.61,45.8
2020-02-01,HT0112-01,HT0412-01,60,80,4.48,130.73
2020-02-01,HT0112-01,HT0421-01,150,-10,0,-2.88
2020-02-01,HT0112-01,HT0431-03,100,0,0.12,0.94
2020-02-01,HT0112-01,HT0443-01,60,90,1.13,54.03
2020-02-01,HT0112-01,HT0443-02,80,130,4.22,107.22
2020-02-01,HT0112-01,HT0511-01,520,-320,-0.17,-18.08
2020-02-01,HT0112-01,HT0511-02,520,580,1.79,78.59
2020-02-01,HT0112-01,HT0511-03,130,130,2.86,81.08
2020-02-01,HT0112-01,HT0511-04,80,170,2.05,91.03
2020-02-01,HT0112-01,HT0512-01,80,70,0.5,29.09
2020-02-01,HT0112-01,HT0513-01,60,-60,-0.24,-37.33
2020-02-01,HT0112-01,HT0521-03,160,60,-0.04,14.83
2020-02-01,HT0112-01,HT0523-02,210,50,0,10.54
2020-02-01,HT0112-01,HT0531-01,100,90,1.22,55.66
2020-02-01,HT0112-01,HT0531-02,160,-40,-1.17,-9.41
2020-02-01,HT0112-01,HT0531-04,90,120,4.1,72.35
2020-02-01,HT0112-01,HT0531-05,130,-70,-0.59,-17.44
2020-02-01,HT0112-01,HT0531-06,220,-290,-1.01,-35.2
2020-02-01,HT0112-01,HT0532-01,170,40,0.63,9.74
2020-02-01,HT0112-01,HT0532-02,170,140,1.63,53.5
2020-02-01,HT0112-01,HT0532-03,100,70,1.09,36.96
2020-02-01,HT0112-01,HT0532-04,150,20,0.34,5.35
2020-02-01,HT0112-01,HT0532-05,120,-10,0.66,-2.63
2020-02-01,HT0112-01,HT0533-01,130,-60,-0.43,-13.07
2020-02-01,HT0112-01,HT0533-02,60,-40,-0.47,-21.57
2020-02-01,HT0112-01,HT0541-01,140,150,2.39,62.78
2020-02-01,HT0112-01,HT0541-02,60,-80,-0.58,-33.48
2020-02-01,HT0112-01,HT0541-03,250,-10,0,-1.06
2020-02-01,HT0112-01,HT0541-04,120,80,0.98,32.47
2020-02-01,HT0112-01,HT0541-05,90,110,2.72,66.49
2020-02-01,HT0112-01,HT0542-01,120,-70,-0.53,-18.96
2020-02-01,HT0112-01,HT0542-02,90,150,3.08,77.4
2020-02-01,HT0112-01,HT0542-03,380,160,0.44,18.95
2020-02-01,HT0112-01,HT0542-04,130,-70,-1.1,-18.04
2020-02-01,HT0112-01,HT0542-05,60,-70,-0.21,-21.77
2020-02-01,HT0112-01,HT0542-06,210,410,5.13,107.68
2020-02-01,HT0112-01,HT0543-01,60,10,0,4.97
2020-02-01,HT0112-01,HT0544-01,100,-40,-0.38,-14.01
2020-02-01,HT0112-01,HT0551-01,100,-30,-0.34,-9.9
2020-02-01,HT0112-01,HT0551-03,140,120,0.77,41.99
2020-02-01,HT0112-01,HT0551-04,130,230,2.07,85.76
2020-02-01,HT0112-01,HT0551-06,100,140,1.93,58.12
2020-02-01,HT0112-01,HT0551-07,60,-40,-0.84,-21.16
2020-02-01,HT0112-01,HT0551-08,80,-60,-0.88,-23.93
2020-02-01,HT0112-01,HT0552-01,170,220,5.32,129.82
2020-02-01,HT0112-01,HT0611-01,560,1020,4.1,154.19
2020-02-01,HT0112-01,HT0612-01,150,100,0.34,23.85
2020-02-01,HT0112-01,HT0612-02,80,190,4.8,128.53
2020-02-01,HT0112-01,HT0612-03,80,80,1.26,57.03
2020-02-01,HT0112-01,HT0613-01,70,-10,-0.31,-5.8
2020-02-01,HT0112-01,HT0613-04,60,70,1.9,43.23
2020-02-01,HT0112-01,HT0614-01,80,70,1.04,40.88
2020-02-01,HT0112-01,HT0621-01,260,360,3.19,82.38
2020-02-01,HT0112-01,HT0621-04,510,640,1.13,61.07
2020-02-01,HT0112-01,HT0622-01,70,-30,-1,-13.59
2020-02-01,HT0112-01,HT0622-02,60,-20,-0.22,-10.01
2020-02-01,HT0112-01,HT0622-03,60,0,-0.26,-0.84
2020-02-01,HT0112-01,HT0623-02,110,60,0.67,18.89
2020-02-01,HT0112-01,HT0623-03,130,120,1.46,48.82
2020-02-01,HT0112-01,HT0631-02,70,-10,0,-5.01
2020-02-01,HT0112-01,HT0632-01,60,-110,-1.03,-37.98
2020-02-01,HT0112-01,HT0641-02,100,140,2.5,97.74
2020-02-01,HT0112-01,HT0642-01,150,170,2.2,67.18
2020-02-01,HT0112-01,HT0642-02,110,150,3.1,89.27
2020-02-01,HT0112-01,HT0711-01,320,230,4.08,103.63
2020-02-01,HT0112-01,HT0711-04,70,-20,-0.44,-16.99
2020-02-01,HT0112-01,HT0712-03,60,30,0.78,53.33
2020-02-01,HT0112-01,HT0731-03,70,50,2.61,98.75
2020-02-01,HT0112-01,HT0731-06,70,30,1.04,48.8
2020-02-01,HT0112-01,HT0731-07,70,80,2.2,76.27
2020-02-01,HT0112-01,HT0732-02,60,50,2.77,65.37
2020-02-01,HT0112-01,HT0733-02,60,70,2.59,126.71
2020-02-01,HT0112-01,HT0911-01,130,130,1.65,39.24
2020-02-01,HT0112-01,HT0911-03,110,-140,-0.61,-25.13
2020-02-01,HT0112-01,HT0911-04,60,90,1.5,67.42
2020-02-01,HT0112-01,HT0913-03,60,-50,-0.48,-16.91
2020-02-01,HT0112-01,HT0921-02,60,-10,-0.37,-2.34
2020-02-01,HT0112-01,HT0921-03,70,130,2.37,80.45
2020-02-01,HT0112-01,HT0921-04,60,130,4.23,111.86
2020-02-01,HT0112-01,HT0934-03,60,100,2.28,69.75
2020-02-01,HT0112-01,HT1011-01,120,-100,-0.52,-28.46
2020-02-01,HT0113-02,HT0111-01,260,120,2.74,66.64
2020-02-01,HT0113-02,HT0111-03,80,-60,-1.09,-40.03
2020-02-01,HT0113-02,HT0112-01,60,-30,-0.85,-28.4
2020-02-01,HT0113-02,HT0113-09,100,60,3.2,96.96
2020-02-01,HT0113-02,HT0113-10,140,-110,-0.71,-41.24
2020-02-01,HT0113-02,HT0113-11,80,10,0.23,11.2
2020-02-01,HT0113-02,HT0114-03,60,20,1.15,58
2020-02-01,HT0113-02,HT0114-05,80,30,1.04,71.87
2020-02-01,HT0113-02,HT0117-01,90,30,1.12,41.45
2020-02-01,HT0113-03,HT0111-01,140,60,3.91,66.28
2020-02-01,HT0113-03,HT0113-10,70,-60,-0.61,-45.59
2020-02-01,HT0113-03,HT0113-11,70,0,0.37,6.35
2020-02-01,HT0113-04,HT0111-01,250,110,2.29,61.13
2020-02-01,HT0113-04,HT0111-03,80,-60,-0.98,-42
2020-02-01,HT0113-04,HT0112-01,60,-30,-1.03,-30.99
2020-02-01,HT0113-04,HT0113-09,80,40,2.77,85.97
2020-02-01,HT0113-04,HT0113-10,70,-60,-0.87,-42.13
2020-02-01,HT0113-04,HT0113-11,60,0,0.35,6.45
2020-02-01,HT0113-04,HT0114-03,60,20,1.27,54.24
2020-02-01,HT0113-04,HT0114-05,70,30,1.15,67.28
2020-02-01,HT0113-04,HT0117-01,90,30,1.14,38.28
2020-02-01,HT0113-05,HT0111-01,200,100,3.1,76.59
2020-02-01,HT0113-05,HT0113-10,60,-40,-0.6,-38.89
2020-02-01,HT0113-05,HT0113-11,130,20,0.49,16.5
2020-02-01,HT0113-05,HT0114-05,70,30,1.1,76.17
2020-02-01,HT0113-05,HT0117-01,70,30,1.43,50.88
2020-02-01,HT0113-06,HT0111-01,140,60,2.56,61.76
2020-02-01,HT0113-06,HT0113-11,80,10,0.27,7.99
2020-02-01,HT0113-07,HT0111-01,290,150,3.12,81.45
2020-02-01,HT0113-07,HT0111-03,70,-50,-0.91,-36.14
2020-02-01,HT0113-07,HT0112-01,80,-30,-0.68,-23.2
2020-02-01,HT0113-07,HT0113-09,70,40,3.11,114.98
2020-02-01,HT0113-07,HT0113-10,110,-70,-0.53,-37.18
2020-02-01,HT0113-07,HT0113-11,140,20,0.43,18.92
2020-02-01,HT0113-07,HT0114-03,70,30,1.45,71.37
2020-02-01,HT0113-07,HT0114-05,100,50,1.49,90.85
2020-02-01,HT0113-07,HT0117-01,110,40,1.9,56.53
2020-02-01,HT0113-08,HT0111-01,250,120,2.82,70.27
2020-02-01,HT0113-08,HT0111-03,60,-50,-1.08,-40.26
2020-02-01,HT0113-08,HT0112-01,60,-30,-0.67,-30.28
2020-02-01,HT0113-08,HT0113-09,60,30,2.79,92.14
2020-02-01,HT0113-08,HT0113-10,60,-50,-0.68,-44.31
2020-02-01,HT0113-08,HT0113-11,60,10,0.33,12.45
2020-02-01,HT0113-08,HT0114-03,60,30,1.23,56.79
2020-02-01,HT0113-08,HT0114-05,80,30,1.11,70.78
2020-02-01,HT0113-08,HT0117-01,80,30,1.13,40.4
2020-02-01,HT0113-09,HT0111-01,4380,1690,2.07,52.06
2020-02-01,HT0113-09,HT0111-02,330,-190,-0.54,-31.33
2020-02-01,HT0113-09,HT0111-03,1680,-1660,-1.22,-45.78
2020-02-01,HT0113-09,HT0112-01,990,-610,-1.2,-35.65
2020-02-01,HT0113-09,HT0113-10,1240,-1050,-0.87,-43.92
2020-02-01,HT0113-09,HT0113-11,870,-10,0.18,-1.6
2020-02-01,HT0113-09,HT0114-01,180,-10,-0.48,-3.84
2020-02-01,HT0113-09,HT0114-03,1000,360,0.95,47.01
2020-02-01,HT0113-09,HT0114-05,1140,450,0.94,59.45
2020-02-01,HT0113-09,HT0115-01,80,-30,0,-13.12
2020-02-01,HT0113-09,HT0116-02,70,60,1.46,60.25
2020-02-01,HT0113-09,HT0117-01,1580,430,1,32.67
2020-02-01,HT0113-09,HT0117-02,160,-10,0.09,-4.51
2020-02-01,HT0113-09,HT0118-03,340,-60,-0.51,-14.15
2020-02-01,HT0113-09,HT0118-04,160,-10,-0.15,-10.05
2020-02-01,HT0113-09,HT0121-01,100,-60,-0.34,-21.42
2020-02-01,HT0113-09,HT0122-11,90,-70,-0.77,-26.71
2020-02-01,HT0113-09,HT0131-01,120,30,0.84,29.2
2020-02-01,HT0113-09,HT0131-02,560,60,0.26,13.62
2020-02-01,HT0113-09,HT0131-03,140,-50,-1.27,-24.01
2020-02-01,HT0113-09,HT0141-03,100,-100,-1.96,-32.8
2020-02-01,HT0113-09,HT0142-01,200,-30,-0.32,-6.88
2020-02-01,HT0113-09,HT0151-02,80,-10,-1.04,-38.87
2020-02-01,HT0113-09,HT0211-01,100,10,0.12,6.08
2020-02-01,HT0113-09,HT0212-01,80,60,2.11,78.55
2020-02-01,HT0113-09,HT0311-02,80,-70,-0.65,-34.17
2020-02-01,HT0113-09,HT0311-03,140,120,2.45,95.54
2020-02-01,HT0113-09,HT0511-01,80,-100,-0.34,-31.02
2020-02-01,HT0113-09,HT0511-02,80,70,1.32,52.71
2020-02-01,HT0113-09,HT0542-03,60,0,0,-1.68
2020-02-01,HT0113-09,HT0611-01,70,110,3.05,123.46
2020-02-01,HT0113-09,HT0621-04,60,60,0.8,43.25
2020-02-01,HT0113-10,HT0111-01,13490,6280,2.78,70.26
2020-02-01,HT0113-10,HT0111-02,950,-440,-0.34,-26.22
2020-02-01,HT0113-10,HT0111-03,3720,-3240,-0.85,-42.75
2020-02-01,HT0113-10,HT0112-01,3320,-1760,-0.89,-32.08
2020-02-01,HT0113-10,HT0113-02,270,-40,-0.04,-14.72
2020-02-01,HT0113-10,HT0113-03,120,0,0,1.74
2020-02-01,HT0113-10,HT0113-04,90,-40,-0.2,-27.71
2020-02-01,HT0113-10,HT0113-06,60,60,1.71,76.24
2020-02-01,HT0113-10,HT0113-07,180,-20,-0.05,-7.5
2020-02-01,HT0113-10,HT0113-09,4370,2210,2.59,82.2
2020-02-01,HT0113-10,HT0113-11,4900,420,0.33,9.18
2020-02-01,HT0113-10,HT0114-01,570,0,-0.3,-0.6
2020-02-01,HT0113-10,HT0114-03,3040,1270,1.35,59.69
2020-02-01,HT0113-10,HT0114-04,110,-10,0.25,-2.91
2020-02-01,HT0113-10,HT0114-05,4050,1860,1.38,77.17
2020-02-01,HT0113-10,HT0115-01,250,-40,0.17,-6.3
2020-02-01,HT0113-10,HT0115-02,60,50,1.14,49.9
2020-02-01,HT0113-10,HT0115-03,80,-30,-0.22,-15.85
2020-02-01,HT0113-10,HT0116-02,310,300,1.7,74.02
2020-02-01,HT0113-10,HT0117-01,5030,1540,1.1,38.36
2020-02-01,HT0113-10,HT0117-02,540,20,0.29,3.82
2020-02-01,HT0113-10,HT0118-03,1170,-110,-0.29,-8.04
2020-02-01,HT0113-10,HT0118-04,580,-20,-0.01,-4.08
2020-02-01,HT0113-10,HT0121-01,420,-200,-0.2,-18.57
2020-02-01,HT0113-10,HT0121-02,230,30,0.15,5.13
2020-02-01,HT0113-10,HT0121-03,60,-20,-0.29,-14.04
2020-02-01,HT0113-10,HT0122-11,370,-220,-0.6,-21.65
2020-02-01,HT0113-10,HT0123-01,110,-150,-0.6,-36.09
2020-02-01,HT0113-10,HT0123-07,130,-10,0,-2.15
2020-02-01,HT0113-10,HT0131-01,430,110,1.08,40.69
2020-02-01,HT0113-10,HT0131-02,2040,330,0.55,23.32
2020-02-01,HT0113-10,HT0131-03,520,-170,-0.8,-21.54
2020-02-01,HT0113-10,HT0131-05,90,60,0.87,30.31
2020-02-01,HT0113-10,HT0132-04,110,-30,-0.41,-9.88
2020-02-01,HT0113-10,HT0133-03,60,-20,-0.45,-13.01
2020-02-01,HT0113-10,HT0133-05,60,10,0.18,5.34
2020-02-01,HT0113-10,HT0141-03,430,-350,-1.2,-28.91
2020-02-01,HT0113-10,HT0142-01,890,-110,-0.11,-5.16
2020-02-01,HT0113-10,HT0142-04,60,50,2.85,94.42
2020-02-01,HT0113-10,HT0151-02,330,-30,-0.81,-34.72
2020-02-01,HT0113-10,HT0211-01,450,70,0.44,8.67
2020-02-01,HT0113-10,HT0211-03,90,-50,-0.46,-18.11
2020-02-01,HT0113-10,HT0211-04,140,140,3.89,119.64
2020-02-01,HT0113-10,HT0211-06,130,-210,-0.88,-44.1
2020-02-01,HT0113-10,HT0211-07,60,70,1.43,32.46
2020-02-01,HT0113-10,HT0211-11,160,110,1.84,63.62
2020-02-01,HT0113-10,HT0212-01,290,230,2.29,95.22
2020-02-01,HT0113-10,HT0212-03,140,130,1.45,40.64
2020-02-01,HT0113-10,HT0212-04,90,30,0.49,13.51
2020-02-01,HT0113-10,HT0212-05,120,140,1.61,69.88
2020-02-01,HT0113-10,HT0213-01,180,200,5.31,118.64
2020-02-01,HT0113-10,HT0213-02,120,0,-0.14,0.92
2020-02-01,HT0113-10,HT0213-03,60,20,0.88,27.1
2020-02-01,HT0113-10,HT0213-04,60,-10,0.16,-4.37
2020-02-01,HT0113-10,HT0231-01,60,50,1.2,40.87
2020-02-01,HT0113-10,HT0231-07,60,60,1.91,76.54
2020-02-01,HT0113-10,HT0311-02,320,-230,-0.36,-31.77
2020-02-01,HT0113-10,HT0311-03,570,500,2.86,111.96
2020-02-01,HT0113-10,HT0312-01,60,10,0.65,21.55
2020-02-01,HT0113-10,HT0313-03,60,-40,-1.01,-30.92
2020-02-01,HT0113-10,HT0321-02,90,10,0.25,9.56
2020-02-01,HT0113-10,HT0322-02,80,20,1.22,22.98
2020-02-01,HT0113-10,HT0323-02,80,60,2.31,49.84
2020-02-01,HT0113-10,HT0331-06,90,-10,-0.2,-7.5
2020-02-01,HT0113-10,HT0341-04,180,20,0.28,9.88
2020-02-01,HT0113-10,HT0342-04,70,0,0,1.59
2020-02-01,HT0113-10,HT0344-01,120,30,0.85,20.08
2020-02-01,HT0113-10,HT0351-01,80,90,9.96,122.54
2020-02-01,HT0113-10,HT0361-04,130,80,1.99,58.56
2020-02-01,HT0113-10,HT0361-05,190,-140,-0.77,-32.48
2020-02-01,HT0113-10,HT0362-02,60,-10,-0.06,-7.66
2020-02-01,HT0113-10,HT0371-07,100,-20,-0.35,-14.88
2020-02-01,HT0113-10,HT0372-01,90,30,1.32,31.56
2020-02-01,HT0113-10,HT0421-01,80,-30,-0.25,-13.03
2020-02-01,HT0113-10,HT0511-01,340,-350,-0.33,-27.19
2020-02-01,HT0113-10,HT0511-02,340,340,1.86,67.94
2020-02-01,HT0113-10,HT0511-03,80,80,2.31,67.2
2020-02-01,HT0113-10,HT0521-03,100,0,-0.06,-0.66
2020-02-01,HT0113-10,HT0523-02,130,-20,-0.11,-6.27
2020-02-01,HT0113-10,HT0531-01,70,40,1.07,35.42
2020-02-01,HT0113-10,HT0531-02,110,-60,-1.41,-18.79
2020-02-01,HT0113-10,HT0531-04,60,80,2.59,60.75
2020-02-01,HT0113-10,HT0531-05,90,-80,-0.87,-25.71
2020-02-01,HT0113-10,HT0531-06,150,-230,-0.78,-38.84
2020-02-01,HT0113-10,HT0532-01,110,-20,0.27,-5.58
2020-02-01,HT0113-10,HT0532-02,120,80,1.15,40.52
2020-02-01,HT0113-10,HT0532-03,60,40,0.88,26.33
2020-02-01,HT0113-10,HT0532-04,110,-10,0.02,-3.8
2020-02-01,HT0113-10,HT0532-05,90,-10,0.37,-5.68
2020-02-01,HT0113-10,HT0533-01,60,-30,-0.67,-17.09
2020-02-01,HT0113-10,HT0541-01,90,90,2.16,51.35
2020-02-01,HT0113-10,HT0541-03,170,-70,-0.22,-13.29
2020-02-01,HT0113-10,HT0541-04,80,30,0.53,20.77
2020-02-01,HT0113-10,HT0542-01,80,-70,-0.76,-24.57
2020-02-01,HT0113-10,HT0542-02,60,80,1.93,57.02
2020-02-01,HT0113-10,HT0542-03,250,70,0.25,12.13
2020-02-01,HT0113-10,HT0542-04,60,-50,-1.37,-25.42
2020-02-01,HT0113-10,HT0542-06,100,190,5.97,89.05
2020-02-01,HT0113-10,HT0544-01,70,-40,-0.62,-21.66
2020-02-01,HT0113-10,HT0551-01,60,-40,-0.41,-17.06
2020-02-01,HT0113-10,HT0551-03,80,50,0.47,28.19
2020-02-01,HT0113-10,HT0551-04,70,110,2.1,74.93
2020-02-01,HT0113-10,HT0551-06,60,60,1.04,40.93
2020-02-01,HT0113-10,HT0552-01,100,120,5.73,112.6
2020-02-01,HT0113-10,HT0611-01,260,460,3.45,134.98
2020-02-01,HT0113-10,HT0612-01,70,20,0.1,10.97
2020-02-01,HT0113-10,HT0621-01,120,140,2.98,63.84
2020-02-01,HT0113-10,HT0621-04,220,230,0.88,46.93
2020-02-01,HT0113-10,HT0623-03,60,50,1.11,36.36
2020-02-01,HT0113-10,HT0642-01,80,70,1.74,53.67
2020-02-01,HT0113-10,HT0711-01,190,130,3.76,91.16
2020-02-01,HT0113-10,HT0911-01,80,60,1.39,26.94
2020-02-01,HT0113-10,HT0911-03,70,-120,-1.02,-31.57
2020-02-01,HT0113-10,HT1011-01,70,-110,-0.61,-39.32
2020-02-01,HT0113-11,HT0111-01,6450,2820,2.27,63.32
2020-02-01,HT0113-11,HT0111-02,440,-230,-0.49,-28.41
2020-02-01,HT0113-11,HT0111-03,1510,-1390,-1.25,-44.12
2020-02-01,HT0113-11,HT0112-01,1710,-900,-0.85,-31.93
2020-02-01,HT0113-11,HT0113-02,70,-10,-0.14,-19.67
2020-02-01,HT0113-11,HT0113-03,60,0,-0.2,-1.16
2020-02-01,HT0113-11,HT0113-07,100,-10,-0.21,-8.85
2020-02-01,HT0113-11,HT0113-09,1440,730,2.75,82.44
2020-02-01,HT0113-11,HT0113-10,2300,-2090,-0.61,-45.77
2020-02-01,HT0113-11,HT0114-01,280,-10,-0.5,-2.17
2020-02-01,HT0113-11,HT0114-03,1460,570,1.13,53.46
2020-02-01,HT0113-11,HT0114-04,60,-10,0.08,-6.02
2020-02-01,HT0113-11,HT0114-05,2220,930,1.09,66.03
2020-02-01,HT0113-11,HT0115-01,130,-30,0.01,-8.28
2020-02-01,HT0113-11,HT0116-02,270,240,1.69,67.27
2020-02-01,HT0113-11,HT0117-01,2400,720,1.1,37.41
2020-02-01,HT0113-11,HT0117-02,270,-10,0.18,-2.54
2020-02-01,HT0113-11,HT0118-03,620,-90,-0.45,-11.7
2020-02-01,HT0113-11,HT0118-04,320,-20,-0.12,-8.39
2020-02-01,HT0113-11,HT0121-01,300,-170,-0.41,-21.57
2020-02-01,HT0113-11,HT0121-02,170,20,0.18,3.99
2020-02-01,HT0113-11,HT0122-11,250,-180,-0.74,-25.06
2020-02-01,HT0113-11,HT0123-01,80,-100,-0.65,-36.75
2020-02-01,HT0113-11,HT0123-07,90,-20,0,-7.92
2020-02-01,HT0113-11,HT0131-01,220,50,0.85,34.86
2020-02-01,HT0113-11,HT0131-02,1130,120,0.22,13.53
2020-02-01,HT0113-11,HT0131-03,290,-100,-1.12,-22.93
2020-02-01,HT0113-11,HT0132-04,60,-20,-0.93,-15.16
2020-02-01,HT0113-11,HT0141-03,310,-260,-1.97,-29.67
2020-02-01,HT0113-11,HT0142-01,550,-40,-0.19,-3.46
2020-02-01,HT0113-11,HT0151-02,220,-20,-0.88,-35.06
2020-02-01,HT0113-11,HT0211-01,330,10,0.26,1.87
2020-02-01,HT0113-11,HT0211-03,70,-40,-0.92,-19.02
